PARENT_ID,ACCT_ID,INDICATION,TOTAL_TRX,DATE,DISTRICT
32007779,30101083,A,0,2020-10-12,NEW ENGLAND
245431717,106238529,A,0,2020-10-02,NEW ENGLAND
245431717,106238529,A,0,2020-10-08,NEW ENGLAND
245431717,106238529,A,0,2020-10-27,NEW ENGLAND
146432377,31978729,A,0,2020-10-20,NEW ENGLAND
32500749,106084107,A,0,2020-10-08,NEW ENGLAND
146431051,172218289,A,0,2020-10-16,NEW ENGLAND
146431051,172218289,A,0,2020-10-21,NEW ENGLAND
146431051,172218289,A,0,2020-10-23,NEW ENGLAND
146431051,172218289,A,0,2020-10-26,NEW ENGLAND
31784543,218742095,A,0,2020-10-14,NEW ENGLAND
246351311,2006850613,A,0,2020-10-13,NEW ENGLAND
246351311,2006850613,A,0,2020-10-14,NEW ENGLAND
245928443,32428881,A,0,2020-10-05,NEW ENGLAND
245928443,32428881,A,0,2020-10-07,NEW ENGLAND
245928443,32428881,A,0,2020-10-13,NEW ENGLAND
245928443,32428881,A,0,2020-10-16,NEW ENGLAND
245928443,32428881,A,0,2020-10-26,NEW ENGLAND
245928443,32428881,A,0,2020-10-28,NEW ENGLAND
32305657,2003232225,A,0,2020-10-08,NEW ENGLAND
32305657,2003232225,A,0,2020-10-15,NEW ENGLAND
32305657,31580835,A,0,2020-10-26,NEW ENGLAND
32522507,233801275,A,0,2020-10-19,NEW ENGLAND
245432337,173010535,A,0,2020-10-05,NEW ENGLAND
245432337,173010535,A,0,2020-10-07,NEW ENGLAND
245432337,173010535,A,0,2020-10-08,NEW ENGLAND
245432337,173010535,A,0,2020-10-21,NEW ENGLAND
245432337,173010535,A,0,2020-10-23,NEW ENGLAND
245432337,173010535,A,0,2020-10-27,NEW ENGLAND
245432337,173010535,A,0,2020-10-29,NEW ENGLAND
245432337,30474123,A,0,2020-10-21,NEW ENGLAND
32513219,31702791,A,0,2020-10-12,NEW YORK NY
32513219,31702791,A,0,2020-10-26,NEW YORK NY
245574733,30368283,A,0,2020-10-29,NEW YORK NY
245574735,242226195,A,0,2020-10-09,NEW YORK NY
245574735,242226195,A,0,2020-10-29,NEW YORK NY
245431717,155093549,A,0,2020-10-08,NEW YORK NY
245431717,155093549,A,0,2020-10-23,NEW YORK NY
32336719,245432575,A,0,2020-10-27,NEW YORK NY
246084885,257195221,A,0,2020-10-01,NEW YORK NY
246084885,257195221,A,0,2020-10-28,NEW YORK NY
246084885,257195221,A,0,2020-10-29,NEW YORK NY
46604711,159776387,A,0,2020-10-07,NEW YORK NY
46604711,159776387,A,0,2020-10-26,NEW YORK NY
31691473,106107423,A,0,2020-10-05,NEW YORK NY
31812961,105677591,A,0,2020-10-30,NEW YORK NY
32305657,32385159,A,0,2020-10-13,NEW YORK NY
32305657,145529917,A,0,2020-10-05,NEW YORK NY
32305657,145529917,A,0,2020-10-08,NEW YORK NY
32305657,145529917,A,0,2020-10-14,NEW YORK NY
32305657,145529917,A,0,2020-10-21,NEW YORK NY
31948227,157436135,A,0,2020-10-05,PHILADELPHIA PA
31948227,157436135,A,0,2020-10-14,PHILADELPHIA PA
31948227,157436135,A,0,2020-10-15,PHILADELPHIA PA
31948227,157436135,A,0,2020-10-19,PHILADELPHIA PA
31948227,157436135,A,0,2020-10-20,PHILADELPHIA PA
31948227,157436135,A,0,2020-10-26,PHILADELPHIA PA
56025405,30213987,A,0,2020-10-07,PHILADELPHIA PA
56025405,30213987,A,0,2020-10-08,PHILADELPHIA PA
56025405,30213987,A,0,2020-10-16,PHILADELPHIA PA
56025405,30213987,A,0,2020-10-19,PHILADELPHIA PA
56025405,30213987,A,0,2020-10-21,PHILADELPHIA PA
56025405,30213987,A,0,2020-10-22,PHILADELPHIA PA
56025405,30213987,A,0,2020-10-26,PHILADELPHIA PA
56025405,30213987,A,0,2020-10-28,PHILADELPHIA PA
56025405,30457331,A,0,2020-10-23,PHILADELPHIA PA
56025405,30457331,A,0,2020-10-26,PHILADELPHIA PA
258629967,258629967,A,0,2020-10-26,PHILADELPHIA PA
32397979,30453877,A,0,2020-10-09,PHILADELPHIA PA
245431131,257060233,A,0,2020-10-05,PHILADELPHIA PA
245431131,257060233,A,0,2020-10-19,PHILADELPHIA PA
245431131,257060233,A,0,2020-10-20,PHILADELPHIA PA
245431131,257060233,A,0,2020-10-26,PHILADELPHIA PA
245505063,32541299,A,0,2020-10-19,PHILADELPHIA PA
245505063,32541299,A,0,2020-10-30,PHILADELPHIA PA
31689113,238056817,A,0,2020-10-19,PHILADELPHIA PA
31689113,238056817,A,0,2020-10-27,PHILADELPHIA PA
32054401,32080935,A,0,2020-10-01,PHILADELPHIA PA
32054401,257063303,A,0,2020-10-29,PHILADELPHIA PA
32054401,257063303,A,0,2020-10-30,PHILADELPHIA PA
258893065,30290875,A,0,2020-10-02,PHILADELPHIA PA
32080829,105649295,A,0,2020-10-19,PHILADELPHIA PA
32080829,105649295,A,0,2020-10-26,PHILADELPHIA PA
32080829,105649295,A,0,2020-10-27,PHILADELPHIA PA
32080829,105649295,A,0,2020-10-28,PHILADELPHIA PA
32080829,105649295,A,0,2020-10-30,PHILADELPHIA PA
31797753,39645849,A,0,2020-10-06,PHILADELPHIA PA
31797753,39645849,A,0,2020-10-14,PHILADELPHIA PA
31797753,39645849,A,0,2020-10-16,PHILADELPHIA PA
31797753,39645849,A,0,2020-10-21,PHILADELPHIA PA
31797753,39645849,A,0,2020-10-22,PHILADELPHIA PA
31580607,30137245,A,0,2020-10-13,PHILADELPHIA PA
31580607,30137245,A,0,2020-10-19,PHILADELPHIA PA
32355205,30190421,A,0,2020-10-12,PHILADELPHIA PA
32634439,2003037065,A,0,2020-10-23,PHILADELPHIA PA
32634439,32510861,A,0,2020-10-02,PHILADELPHIA PA
32634439,106065115,A,0,2020-10-06,PHILADELPHIA PA
32634439,106065115,A,0,2020-10-19,PHILADELPHIA PA
32634439,106065115,A,0,2020-10-30,PHILADELPHIA PA
32634439,105995729,A,0,2020-10-13,PHILADELPHIA PA
32634439,105995729,A,0,2020-10-16,PHILADELPHIA PA
32634439,105995729,A,0,2020-10-19,PHILADELPHIA PA
32634439,32576921,A,0,2020-10-23,PHILADELPHIA PA
32634439,172543115,A,0,2020-10-27,PHILADELPHIA PA
32634439,250995889,A,0,2020-10-08,PHILADELPHIA PA
32634439,250995889,A,0,2020-10-12,PHILADELPHIA PA
32634439,250995889,A,0,2020-10-22,PHILADELPHIA PA
245505065,2004305177,A,0,2020-10-05,PHILADELPHIA PA
245505065,2004305177,A,0,2020-10-12,PHILADELPHIA PA
245505065,2004305177,A,0,2020-10-14,PHILADELPHIA PA
245505065,254876557,A,0,2020-10-05,PHILADELPHIA PA
245505065,254876557,A,0,2020-10-06,PHILADELPHIA PA
245505065,254876557,A,0,2020-10-13,PHILADELPHIA PA
245505065,254876557,A,0,2020-10-29,PHILADELPHIA PA
245505065,2004305335,A,0,2020-10-28,PHILADELPHIA PA
245431745,39708123,A,0,2020-10-05,PHILADELPHIA PA
245431745,39708123,A,0,2020-10-06,PHILADELPHIA PA
245431745,39708123,A,0,2020-10-08,PHILADELPHIA PA
245431745,39708123,A,0,2020-10-13,PHILADELPHIA PA
245431745,39708123,A,0,2020-10-14,PHILADELPHIA PA
245431745,39708123,A,0,2020-10-16,PHILADELPHIA PA
245431745,39708123,A,0,2020-10-23,PHILADELPHIA PA
245431745,39708123,A,0,2020-10-26,PHILADELPHIA PA
234306299,30378551,A,0,2020-10-13,PHILADELPHIA PA
32401001,233803777,A,0,2020-10-01,PHILADELPHIA PA
32401001,233803777,A,0,2020-10-08,PHILADELPHIA PA
32401001,233803777,A,0,2020-10-09,PHILADELPHIA PA
32401001,233803777,A,0,2020-10-13,PHILADELPHIA PA
32401001,233803777,A,0,2020-10-26,PHILADELPHIA PA
32401001,233803777,A,0,2020-10-30,PHILADELPHIA PA
32521817,32097129,A,0,2020-10-09,PHILADELPHIA PA
32521817,105272585,A,0,2020-10-23,PHILADELPHIA PA
32305657,173006443,A,0,2020-10-16,PHILADELPHIA PA
32522507,259307993,A,0,2020-10-08,PHILADELPHIA PA
31674733,31581075,A,0,2020-10-11,WASHINGTON DC
246117123,243244869,A,0,2020-10-30,WASHINGTON DC
32068489,167899367,A,0,2020-10-04,WASHINGTON DC
32068489,167899367,A,0,2020-10-18,WASHINGTON DC
32068489,167899367,A,0,2020-10-19,WASHINGTON DC
32068489,234341029,A,0,2020-10-06,WASHINGTON DC
32068489,234341029,A,0,2020-10-27,WASHINGTON DC
31899561,246871735,A,0,2020-10-01,WASHINGTON DC
31899561,246871735,A,0,2020-10-05,WASHINGTON DC
31899561,246871735,A,0,2020-10-06,WASHINGTON DC
31899561,246871735,A,0,2020-10-07,WASHINGTON DC
31899561,246871735,A,0,2020-10-20,WASHINGTON DC
31899561,246871735,A,0,2020-10-30,WASHINGTON DC
31857525,2000795595,A,0,2020-10-19,WASHINGTON DC
258056531,34663353,A,0,2020-10-07,WASHINGTON DC
31568097,2004305637,A,0,2020-10-27,WASHINGTON DC
31935989,106201653,A,0,2020-10-19,WASHINGTON DC
44171753,255508405,A,0,2020-10-06,WASHINGTON DC
44171753,255508405,A,0,2020-10-15,WASHINGTON DC
44171753,255508405,A,0,2020-10-16,WASHINGTON DC
44171753,255508405,A,0,2020-10-28,WASHINGTON DC
40801247,146429215,A,0,2020-10-05,WASHINGTON DC
40801247,146429215,A,0,2020-10-07,WASHINGTON DC
40801247,146429215,A,0,2020-10-16,WASHINGTON DC
31672103,145597797,A,0,2020-10-05,WASHINGTON DC
31672103,237490667,A,0,2020-10-12,WASHINGTON DC
245573747,249700703,A,0,2020-10-06,WASHINGTON DC
245573747,249700703,A,0,2020-10-19,WASHINGTON DC
245573747,249700703,A,0,2020-10-27,WASHINGTON DC
31785129,48164455,A,0,2020-10-27,WASHINGTON DC
31584745,2001268891,A,0,2020-10-05,WASHINGTON DC
31584745,2001268891,A,0,2020-10-21,WASHINGTON DC
31584745,2001268891,A,0,2020-10-25,WASHINGTON DC
32265545,173008797,A,0,2020-10-28,WASHINGTON DC
32000505,159957123,A,0,2020-10-05,WASHINGTON DC
32000505,159957123,A,0,2020-10-27,WASHINGTON DC
32000505,159957123,A,0,2020-10-30,WASHINGTON DC
47802531,2002146399,A,0,2020-10-01,WASHINGTON DC
47802531,2002146399,A,0,2020-10-30,WASHINGTON DC
31646955,157438725,A,0,2020-10-05,WASHINGTON DC
31646955,157438725,A,0,2020-10-08,WASHINGTON DC
31646955,157438725,A,0,2020-10-19,WASHINGTON DC
31646955,157438725,A,0,2020-10-22,WASHINGTON DC
31646955,157438725,A,0,2020-10-29,WASHINGTON DC
31646955,157438725,A,0,2020-10-30,WASHINGTON DC
258629179,246879493,A,0,2020-10-09,WASHINGTON DC
258629179,246879493,A,0,2020-10-12,WASHINGTON DC
258629179,246879493,A,0,2020-10-27,WASHINGTON DC
258629179,246879493,A,0,2020-10-28,WASHINGTON DC
32603955,219449003,A,0,2020-10-13,WASHINGTON DC
32603955,219449003,A,0,2020-10-18,WASHINGTON DC
32060701,239772957,A,0,2020-10-21,WASHINGTON DC
32060701,239772957,A,0,2020-10-30,WASHINGTON DC
32539485,2003247723,A,0,2020-10-02,WASHINGTON DC
32539485,2003247723,A,0,2020-10-06,WASHINGTON DC
32539485,2003247723,A,0,2020-10-07,WASHINGTON DC
32539485,2003247723,A,0,2020-10-09,WASHINGTON DC
32539485,2003247723,A,0,2020-10-12,WASHINGTON DC
32539485,2003247723,A,0,2020-10-26,WASHINGTON DC
32539485,2003247723,A,0,2020-10-29,WASHINGTON DC
32539485,2003247723,A,0,2020-10-30,WASHINGTON DC
32524965,30201281,A,0,2020-10-07,WASHINGTON DC
32341279,30493075,A,0,2020-10-02,WASHINGTON DC
32341279,30493075,A,0,2020-10-05,WASHINGTON DC
32341279,30493075,A,0,2020-10-12,WASHINGTON DC
32341279,30493075,A,0,2020-10-19,WASHINGTON DC
32341279,30493075,A,0,2020-10-21,WASHINGTON DC
32305657,32010613,A,0,2020-10-22,WASHINGTON DC
32305657,257187715,A,0,2020-10-01,WASHINGTON DC
32305657,257187715,A,0,2020-10-07,WASHINGTON DC
32305657,257187715,A,0,2020-10-23,WASHINGTON DC
32305657,257187715,A,0,2020-10-27,WASHINGTON DC
32305657,257187715,A,0,2020-10-30,WASHINGTON DC
32305657,145631255,A,0,2020-10-20,WASHINGTON DC
32305657,31563159,A,0,2020-10-28,WASHINGTON DC
32305657,31882893,A,0,2020-10-26,WASHINGTON DC
32305657,31624401,A,0,2020-10-06,WASHINGTON DC
31655055,218398531,A,0,2020-10-15,WASHINGTON DC
31655055,218398531,A,0,2020-10-22,WASHINGTON DC
32567703,30332897,A,0,2020-10-05,WASHINGTON DC
32191075,30243509,A,0,2020-10-09,WASHINGTON DC
32191075,30243509,A,0,2020-10-12,WASHINGTON DC
32191075,30243509,A,0,2020-10-13,WASHINGTON DC
32191075,30243509,A,0,2020-10-20,WASHINGTON DC
32191075,30243509,A,0,2020-10-26,WASHINGTON DC
32191075,30243509,A,0,2020-10-28,WASHINGTON DC
32191075,159772651,A,0,2020-10-14,WASHINGTON DC
32362609,172545903,A,0,2020-10-28,WASHINGTON DC
31668733,246144867,C,0,2021-03-10,NASHVILLE TN
255605895,2002614079,C,0,2021-03-16,NEW ENGLAND
32007779,30101083,C,0,2021-03-30,NEW ENGLAND
32068489,106178319,C,0,2021-03-14,WASHINGTON DC
31646955,157438725,C,0,2021-03-17,WASHINGTON DC
32191075,30243509,C,0,2021-03-30,WASHINGTON DC
32074337,246307055,C,0,2021-03-30,CHICAGO IL
32656893,237690633,C,0,2020-07-02,NEW ENGLAND
31646955,157438725,C,0,2020-07-28,WASHINGTON DC
32068489,106178319,C,0,2020-07-14,WASHINGTON DC
32463973,152524603,A,0,2020-08-05,CHICAGO IL
32463973,152524603,A,0,2020-08-13,CHICAGO IL
257923545,40899715,A,0,2020-08-21,CHICAGO IL
31777159,247052811,A,0,2020-08-26,CHICAGO IL
31777159,247196897,A,0,2020-08-21,CHICAGO IL
245998037,30182003,A,0,2020-08-28,CHICAGO IL
245998037,2004304357,A,0,2020-08-03,CHICAGO IL
245998037,2004304357,A,0,2020-08-13,CHICAGO IL
245998037,40904531,A,0,2020-08-26,CHICAGO IL
245998037,246326987,A,0,2020-08-28,CHICAGO IL
32547221,173011077,A,0,2020-08-05,CHICAGO IL
31645943,234341103,A,0,2020-08-16,CHICAGO IL
32359019,257381153,A,0,2020-08-23,CHICAGO IL
32359019,257381153,A,0,2020-08-31,CHICAGO IL
32359019,48429337,A,0,2020-08-20,CHICAGO IL
32651515,258328319,A,0,2020-08-06,CHICAGO IL
32651515,258328319,A,0,2020-08-10,CHICAGO IL
32651515,258328319,A,0,2020-08-25,CHICAGO IL
32651515,258328319,A,0,2020-08-26,CHICAGO IL
32057967,106386165,A,0,2020-08-04,CHICAGO IL
32343505,152956553,A,0,2020-08-06,CHICAGO IL
32343505,152956553,A,0,2020-08-13,CHICAGO IL
32343505,152956553,A,0,2020-08-20,CHICAGO IL
32343505,152956553,A,0,2020-08-24,CHICAGO IL
32343505,152956553,A,0,2020-08-28,CHICAGO IL
246197793,246197793,A,0,2020-08-06,CHICAGO IL
246197793,246197793,A,0,2020-08-10,CHICAGO IL
246197793,246197793,A,0,2020-08-13,CHICAGO IL
219416353,245568711,A,0,2020-08-10,CHICAGO IL
219416353,245568711,A,0,2020-08-24,CHICAGO IL
246861381,106206473,A,0,2020-08-11,CHICAGO IL
246861381,106206473,A,0,2020-08-17,CHICAGO IL
32074337,246307055,A,0,2020-08-07,CHICAGO IL
32074337,246307055,A,0,2020-08-14,CHICAGO IL
32074337,246307055,A,0,2020-08-18,CHICAGO IL
32074337,246307055,A,0,2020-08-21,CHICAGO IL
31753335,30102021,A,0,2020-08-06,CHICAGO IL
31753335,30102021,A,0,2020-08-25,CHICAGO IL
31753335,171390387,A,0,2020-08-04,CHICAGO IL
31753335,171390387,A,0,2020-08-12,CHICAGO IL
31753335,171390387,A,0,2020-08-14,CHICAGO IL
31753335,171390387,A,0,2020-08-27,CHICAGO IL
31753335,171390387,A,0,2020-08-31,CHICAGO IL
32037281,31882659,A,0,2020-08-26,CHICAGO IL
32037281,105675203,A,0,2020-08-03,CHICAGO IL
32037281,105675203,A,0,2020-08-04,CHICAGO IL
32037281,105675203,A,0,2020-08-13,CHICAGO IL
32037281,105675203,A,0,2020-08-21,CHICAGO IL
32037281,105675203,A,0,2020-08-25,CHICAGO IL
32037281,105675203,A,0,2020-08-26,CHICAGO IL
31844783,2001010827,A,0,2020-08-02,CHICAGO IL
31844783,2001010827,A,0,2020-08-13,CHICAGO IL
31844783,2001010827,A,0,2020-08-23,CHICAGO IL
31844783,2001010827,A,0,2020-08-27,CHICAGO IL
31844783,2001010827,A,0,2020-08-30,CHICAGO IL
31844783,234341203,A,0,2020-08-27,CHICAGO IL
245999459,249561185,A,0,2020-08-03,CHICAGO IL
245999459,249561185,A,0,2020-08-07,CHICAGO IL
245999459,249561185,A,0,2020-08-10,CHICAGO IL
245999459,249561185,A,0,2020-08-17,CHICAGO IL
245999459,249561185,A,0,2020-08-18,CHICAGO IL
245999459,249561185,A,0,2020-08-27,CHICAGO IL
246545885,169294257,A,0,2020-08-13,CHICAGO IL
245430743,57747477,A,0,2020-08-10,CHICAGO IL
245430743,57747477,A,0,2020-08-28,CHICAGO IL
245430743,248498985,A,0,2020-08-21,CHICAGO IL
246273275,246273275,A,0,2020-08-12,CHICAGO IL
50683309,254068643,A,0,2020-08-07,CHICAGO IL
50683309,254068643,A,0,2020-08-11,CHICAGO IL
50683309,254068643,A,0,2020-08-21,CHICAGO IL
50683309,254068643,A,0,2020-08-26,CHICAGO IL
245431721,31723291,A,0,2020-08-09,CHICAGO IL
32533641,106279975,A,0,2020-08-17,CHICAGO IL
32533641,106279975,A,0,2020-08-24,CHICAGO IL
31590939,31590939,A,0,2020-08-19,CHICAGO IL
32299971,167899355,A,0,2020-08-03,CHICAGO IL
32299971,167899355,A,0,2020-08-06,CHICAGO IL
32299971,167899355,A,0,2020-08-21,CHICAGO IL
32299971,167899355,A,0,2020-08-27,CHICAGO IL
32360993,246295269,A,0,2020-08-07,CHICAGO IL
32360993,246295269,A,0,2020-08-10,CHICAGO IL
32353087,246126321,A,0,2020-08-03,CHICAGO IL
32353087,246126321,A,0,2020-08-07,CHICAGO IL
32353087,246126321,A,0,2020-08-20,CHICAGO IL
32353087,246126321,A,0,2020-08-25,CHICAGO IL
245570909,246493869,A,0,2020-08-20,CHICAGO IL
245570909,246493869,A,0,2020-08-25,CHICAGO IL
31726325,167263441,A,0,2020-08-25,CHICAGO IL
245432317,105856085,A,0,2020-08-18,CHICAGO IL
245432029,236562837,A,0,2020-08-03,CHICAGO IL
245432029,236562837,A,0,2020-08-06,CHICAGO IL
245432029,236562837,A,0,2020-08-13,CHICAGO IL
245432029,240851013,A,0,2020-08-04,CHICAGO IL
245432029,240851013,A,0,2020-08-31,CHICAGO IL
32299253,246864153,A,0,2020-08-11,CHICAGO IL
32299253,246864153,A,0,2020-08-24,CHICAGO IL
32305657,32217331,A,0,2020-08-26,CHICAGO IL
32305657,145881023,A,0,2020-08-03,CHICAGO IL
32305657,145881023,A,0,2020-08-06,CHICAGO IL
259205121,152961805,A,0,2020-08-10,CHICAGO IL
259205121,152961805,A,0,2020-08-24,CHICAGO IL
245431667,105396815,A,0,2020-08-04,NASHVILLE TN
245431667,105396815,A,0,2020-08-07,NASHVILLE TN
245431667,105396815,A,0,2020-08-11,NASHVILLE TN
245431667,105396815,A,0,2020-08-18,NASHVILLE TN
245431667,105396815,A,0,2020-08-24,NASHVILLE TN
245431667,105396815,A,0,2020-08-25,NASHVILLE TN
245431667,105396815,A,0,2020-08-27,NASHVILLE TN
245431667,105396815,A,0,2020-08-28,NASHVILLE TN
245431667,105396815,A,0,2020-08-31,NASHVILLE TN
32325579,2000089885,A,0,2020-08-05,NASHVILLE TN
31677731,31606611,A,0,2020-08-12,NASHVILLE TN
32587641,173517801,A,0,2020-08-05,NASHVILLE TN
32587641,246860443,A,0,2020-08-27,NASHVILLE TN
32460999,2001927819,A,0,2020-08-27,NASHVILLE TN
32462745,30331525,A,0,2020-08-17,NASHVILLE TN
32462745,249390535,A,0,2020-08-06,NASHVILLE TN
32462745,249390535,A,0,2020-08-11,NASHVILLE TN
32462745,249390535,A,0,2020-08-25,NASHVILLE TN
2002115113,246419077,A,0,2020-08-11,NASHVILLE TN
31562483,106280047,A,0,2020-08-12,NASHVILLE TN
31562483,106280047,A,0,2020-08-20,NASHVILLE TN
31562483,106280047,A,0,2020-08-25,NASHVILLE TN
31562483,106280047,A,0,2020-08-27,NASHVILLE TN
32517997,151999263,A,0,2020-08-07,NASHVILLE TN
32517997,151999263,A,0,2020-08-11,NASHVILLE TN
32517997,151999263,A,0,2020-08-12,NASHVILLE TN
32517997,151999263,A,0,2020-08-14,NASHVILLE TN
32517997,151999263,A,0,2020-08-21,NASHVILLE TN
32517997,151999263,A,0,2020-08-31,NASHVILLE TN
32517997,246862795,A,0,2020-08-10,NASHVILLE TN
32517997,246862795,A,0,2020-08-11,NASHVILLE TN
32517997,246862795,A,0,2020-08-14,NASHVILLE TN
32372651,30313503,A,0,2020-08-07,NASHVILLE TN
32267299,246448537,A,0,2020-08-04,NASHVILLE TN
32267299,246448537,A,0,2020-08-06,NASHVILLE TN
32267299,246448537,A,0,2020-08-07,NASHVILLE TN
32267299,246448537,A,0,2020-08-10,NASHVILLE TN
32267299,246448537,A,0,2020-08-18,NASHVILLE TN
32267299,246448537,A,0,2020-08-24,NASHVILLE TN
245431717,106184843,A,0,2020-08-02,NASHVILLE TN
245431717,106184843,A,0,2020-08-03,NASHVILLE TN
32046657,32597631,A,0,2020-08-25,NASHVILLE TN
31782449,39647071,A,0,2020-08-04,NASHVILLE TN
31782449,249665557,A,0,2020-08-13,NASHVILLE TN
30393893,30393893,A,0,2020-08-03,NASHVILLE TN
32556513,32269571,A,0,2020-08-04,NASHVILLE TN
32556513,32269571,A,0,2020-08-10,NASHVILLE TN
32556513,32269571,A,0,2020-08-13,NASHVILLE TN
32556513,32269571,A,0,2020-08-17,NASHVILLE TN
32556513,32269571,A,0,2020-08-20,NASHVILLE TN
32556513,32269571,A,0,2020-08-21,NASHVILLE TN
32556513,32269571,A,0,2020-08-25,NASHVILLE TN
30102069,30102069,A,0,2020-08-05,NASHVILLE TN
30102069,30102069,A,0,2020-08-07,NASHVILLE TN
30102069,30102069,A,0,2020-08-13,NASHVILLE TN
30102069,30102069,A,0,2020-08-20,NASHVILLE TN
258236739,40883415,A,0,2020-08-05,NASHVILLE TN
258236739,40883415,A,0,2020-08-19,NASHVILLE TN
258236739,40883415,A,0,2020-08-26,NASHVILLE TN
245431115,106005081,A,0,2020-08-11,NASHVILLE TN
245431115,106005081,A,0,2020-08-12,NASHVILLE TN
31668733,246144867,A,0,2020-08-03,NASHVILLE TN
31668733,246144867,A,0,2020-08-04,NASHVILLE TN
31668733,246144867,A,0,2020-08-10,NASHVILLE TN
31668733,246144867,A,0,2020-08-12,NASHVILLE TN
31668733,246144867,A,0,2020-08-13,NASHVILLE TN
31668733,246144867,A,0,2020-08-19,NASHVILLE TN
31668733,246144867,A,0,2020-08-21,NASHVILLE TN
31668733,246144867,A,0,2020-08-26,NASHVILLE TN
32132087,154055053,A,0,2020-08-12,NASHVILLE TN
32132087,154055053,A,0,2020-08-17,NASHVILLE TN
32132087,154055053,A,0,2020-08-25,NASHVILLE TN
32132087,154055053,A,0,2020-08-27,NASHVILLE TN
32132087,154055053,A,0,2020-08-31,NASHVILLE TN
246868359,166120691,A,0,2020-08-11,NASHVILLE TN
246868359,166120691,A,0,2020-08-17,NASHVILLE TN
245431137,2002321709,A,0,2020-08-13,NASHVILLE TN
245431137,2002321709,A,0,2020-08-25,NASHVILLE TN
245431137,2002321709,A,0,2020-08-31,NASHVILLE TN
245431461,159954475,A,0,2020-08-03,NASHVILLE TN
245431461,159954475,A,0,2020-08-14,NASHVILLE TN
245431461,159954475,A,0,2020-08-25,NASHVILLE TN
245431461,159954475,A,0,2020-08-31,NASHVILLE TN
32305657,32584847,A,0,2020-08-13,NASHVILLE TN
32305657,31605089,A,0,2020-08-05,NASHVILLE TN
31821229,246197523,A,0,2020-08-07,NASHVILLE TN
31821229,246197523,A,0,2020-08-25,NASHVILLE TN
31821229,246197523,A,0,2020-08-31,NASHVILLE TN
32522507,159954491,A,0,2020-08-16,NASHVILLE TN
32558185,171890559,A,0,2020-08-04,NASHVILLE TN
32558185,171890559,A,0,2020-08-27,NASHVILLE TN
32491003,246879837,A,0,2020-08-12,NEW ENGLAND
31721003,246270303,A,0,2020-08-12,NEW ENGLAND
31721003,246270303,A,0,2020-08-31,NEW ENGLAND
2002545959,32531179,A,0,2020-08-24,NEW ENGLAND
2002545959,32531179,A,0,2020-08-25,NEW ENGLAND
2002545959,249032687,A,0,2020-08-17,NEW ENGLAND
2002545959,249032687,A,0,2020-08-27,NEW ENGLAND
32176451,249631639,A,0,2020-08-27,NEW ENGLAND
32132973,238200573,A,0,2020-08-07,NEW ENGLAND
32132973,238200573,A,0,2020-08-17,NEW ENGLAND
32132973,238200573,A,0,2020-08-28,NEW ENGLAND
32107483,31752593,A,0,2020-08-03,NEW ENGLAND
32107483,31752593,A,0,2020-08-31,NEW ENGLAND
31883137,234310397,A,0,2020-08-27,NEW ENGLAND
31883137,234310397,A,0,2020-08-31,NEW ENGLAND
32571769,167267061,A,0,2020-08-31,NEW ENGLAND
32609971,32609971,A,0,2020-08-31,NEW ENGLAND
157436985,252140843,A,0,2020-08-27,NEW ENGLAND
32468903,2002474797,A,0,2020-08-31,NEW ENGLAND
47857995,105650059,A,0,2020-08-27,NEW ENGLAND
47857995,105650059,A,0,2020-08-28,NEW ENGLAND
31658223,245433857,A,0,2020-08-12,NEW ENGLAND
31949625,168699993,A,0,2020-08-10,NEW ENGLAND
32656893,237690633,A,0,2020-08-13,NEW ENGLAND
32656893,237690633,A,0,2020-08-31,NEW ENGLAND
32561965,30302981,A,0,2020-08-18,NEW ENGLAND
32561965,30302981,A,0,2020-08-19,NEW ENGLAND
32561965,30302981,A,0,2020-08-31,NEW ENGLAND
32652065,249751427,A,0,2020-08-04,NEW ENGLAND
32652065,249751427,A,0,2020-08-06,NEW ENGLAND
32652065,249751427,A,0,2020-08-07,NEW ENGLAND
32652065,249751427,A,0,2020-08-24,NEW ENGLAND
32652065,249751427,A,0,2020-08-31,NEW ENGLAND
32007779,30101083,A,0,2020-08-06,NEW ENGLAND
32007779,30101083,A,0,2020-08-10,NEW ENGLAND
32007779,30101083,A,0,2020-08-11,NEW ENGLAND
32007779,30101083,A,0,2020-08-12,NEW ENGLAND
32007779,30101083,A,0,2020-08-21,NEW ENGLAND
32007779,30101083,A,0,2020-08-24,NEW ENGLAND
245431717,106238529,A,0,2020-08-14,NEW ENGLAND
146432377,31978729,A,0,2020-08-17,NEW ENGLAND
32043599,236563129,A,0,2020-08-18,NEW ENGLAND
146431051,172218289,A,0,2020-08-18,NEW ENGLAND
146431051,172218289,A,0,2020-08-31,NEW ENGLAND
31784543,218742095,A,0,2020-08-13,NEW ENGLAND
246351311,2006850613,A,0,2020-08-06,NEW ENGLAND
246351311,2006850613,A,0,2020-08-19,NEW ENGLAND
245928443,32428881,A,0,2020-08-04,NEW ENGLAND
245928443,32428881,A,0,2020-08-14,NEW ENGLAND
245928443,32428881,A,0,2020-08-25,NEW ENGLAND
245928443,32428881,A,0,2020-08-26,NEW ENGLAND
246362661,246863217,A,0,2020-08-28,NEW ENGLAND
32305657,2003232225,A,0,2020-08-25,NEW ENGLAND
32305657,32112647,A,0,2020-08-14,NEW ENGLAND
